Date,Adj Close,Close,High,Low,Open,Volume
2024-09-30 09:30:00+00:00,5731.759765625,5731.759765625,5737.5,5724.669921875,5726.52001953125,75875433
2024-09-30 09:45:00+00:00,5728.240234375,5728.240234375,5734.27978515625,5727.81982421875,5731.56982421875,88699038
2024-09-30 10:00:00+00:00,5728.3701171875,5728.3701171875,5732.18017578125,5726.60986328125,5728.35986328125,80787719
2024-09-30 10:15:00+00:00,5730.52978515625,5730.52978515625,5730.52978515625,5724.35009765625,5728.2998046875,72738307
2024-09-30 10:30:00+00:00,5734.39013671875,5734.39013671875,5736.52978515625,5730.3798828125,5730.419921875,65895959
2024-09-30 10:45:00+00:00,5734.33984375,5734.33984375,5737.16015625,5733.43994140625,5734.2099609375,56223744
2024-09-30 11:00:00+00:00,5737.81005859375,5737.81005859375,5738.4501953125,5732.91015625,5733.7998046875,58706747
2024-09-30 11:15:00+00:00,5737.3798828125,5737.3798828125,5738.8701171875,5736.3701171875,5737.85009765625,54482660
2024-09-30 11:30:00+00:00,5733.93017578125,5733.93017578125,5739.47021484375,5729.22021484375,5738.7900390625,61189594
2024-09-30 11:45:00+00:00,5736.81982421875,5736.81982421875,5737.7099609375,5733.31005859375,5733.830078125,46165625
2024-09-30 12:00:00+00:00,5741.83984375,5741.83984375,5743.759765625,5736.85009765625,5736.85009765625,43336695
2024-09-30 12:15:00+00:00,5740.89990234375,5740.89990234375,5743.85986328125,5740.31982421875,5741.91015625,39764141
2024-09-30 12:30:00+00:00,5737.27001953125,5737.27001953125,5741.259765625,5737.08984375,5740.8701171875,36943950
2024-09-30 12:45:00+00:00,5737.41015625,5737.41015625,5739.169921875,5736.77978515625,5737.27978515625,33808304
2024-09-30 13:00:00+00:00,5731.8798828125,5731.8798828125,5737.64013671875,5731.10986328125,5737.43017578125,38383673
2024-09-30 13:15:00+00:00,5732.06982421875,5732.06982421875,5736.77001953125,5731.080078125,5731.919921875,35932558
2024-09-30 13:30:00+00:00,5734.02978515625,5734.02978515625,5734.580078125,5731.6298828125,5732.009765625,34653000
2024-09-30 13:45:00+00:00,5737.330078125,5737.330078125,5738.27978515625,5732.81005859375,5734.0400390625,43001000
2024-09-30 14:00:00+00:00,5726.6201171875,5726.6201171875,5737.85009765625,5726.0498046875,5737.240234375,45064000
2024-09-30 14:15:00+00:00,5714.22998046875,5714.22998046875,5726.68017578125,5703.52978515625,5726.68017578125,69812000
2024-09-30 14:30:00+00:00,5728.419921875,5728.419921875,5729.490234375,5709.52001953125,5714.18017578125,54288000
2024-09-30 14:45:00+00:00,5727.22998046875,5727.22998046875,5732.990234375,5727.22998046875,5728.43994140625,45971000
2024-09-30 15:00:00+00:00,5725.41015625,5725.41015625,5727.85009765625,5721.8701171875,5727.22021484375,54964000
2024-09-30 15:15:00+00:00,5730.35009765625,5730.35009765625,5731.330078125,5724.58984375,5725.39013671875,57939000
2024-09-30 15:30:00+00:00,5740.72998046875,5740.72998046875,5741.2099609375,5729.72021484375,5730.3701171875,79912000
2024-09-30 15:45:00+00:00,5760.919921875,5760.919921875,5765.14013671875,5740.81982421875,5740.81982421875,312328000
2024-10-01 09:30:00+00:00,5724.2998046875,5724.2998046875,5757.72998046875,5719.33984375,5757.72998046875,86670893
2024-10-01 09:45:00+00:00,5716.72021484375,5716.72021484375,5724.27978515625,5707.97021484375,5724.27978515625,112752674
2024-10-01 10:00:00+00:00,5697.85009765625,5697.85009765625,5722.580078125,5691.91015625,5717.33984375,125617148
2024-10-01 10:15:00+00:00,5695.5498046875,5695.5498046875,5709.330078125,5689.68994140625,5697.9501953125,105274938
2024-10-01 10:30:00+00:00,5704.3701171875,5704.3701171875,5708.2998046875,5687.7001953125,5695.6201171875,92209783
2024-10-01 10:45:00+00:00,5701.9501953125,5701.9501953125,5706.740234375,5696.31982421875,5704.6201171875,69139663
2024-10-01 11:00:00+00:00,5683.18017578125,5683.18017578125,5702.10009765625,5683.18017578125,5701.91015625,75388944
2024-10-01 11:15:00+00:00,5700.759765625,5700.759765625,5700.990234375,5682.35986328125,5683.2900390625,77445541
2024-10-01 11:30:00+00:00,5711.33984375,5711.33984375,5715.580078125,5698.47998046875,5700.5400390625,72030125
2024-10-01 11:45:00+00:00,5705.27001953125,5705.27001953125,5711.52001953125,5705.18017578125,5711.35986328125,54443305
2024-10-01 12:00:00+00:00,5708.830078125,5708.830078125,5716.8701171875,5702.81982421875,5705.25,53376499
2024-10-01 12:15:00+00:00,5708.91015625,5708.91015625,5712.8701171875,5704.22998046875,5708.8798828125,48967000
2024-10-01 12:30:00+00:00,5695.2998046875,5695.2998046875,5709.81982421875,5695.27001953125,5708.8798828125,59172000
