Date,Adj Close,Close,High,Low,Open,Volume
2024-05-01 13:30:00+00:00,5022.93994140625,5022.93994140625,5032.7099609375,5015.77978515625,5029.02978515625,0
2024-05-01 14:30:00+00:00,5022.47021484375,5022.47021484375,5030.3798828125,5015.02001953125,5022.89013671875,323771668
2024-05-01 15:30:00+00:00,5025.259765625,5025.259765625,5028.0498046875,5013.4501953125,5022.580078125,249699165
2024-05-01 16:30:00+00:00,5021.89013671875,5021.89013671875,5025.27978515625,5014.18994140625,5025.27978515625,210796000
2024-05-01 17:30:00+00:00,5045.75,5045.75,5046.06982421875,5021.33984375,5021.9599609375,258191000
2024-05-01 18:30:00+00:00,5079.18994140625,5079.18994140625,5096.1201171875,5025.97021484375,5045.77001953125,437009000
2024-05-01 19:30:00+00:00,5017.56982421875,5017.56982421875,5079.27001953125,5017.56982421875,5079.27001953125,475793000
2024-05-02 13:30:00+00:00,5034.39990234375,5034.39990234375,5057.240234375,5011.0498046875,5049.31982421875,0
2024-05-02 14:30:00+00:00,5036.39013671875,5036.39013671875,5045.830078125,5021.7900390625,5034.5,293986204
2024-05-02 15:30:00+00:00,5037.419921875,5037.419921875,5044.3798828125,5029.52978515625,5036.43017578125,231736174
2024-05-02 16:30:00+00:00,5055.740234375,5055.740234375,5055.740234375,5028.669921875,5037.77978515625,204461000
2024-05-02 17:30:00+00:00,5059.330078125,5059.330078125,5061.5400390625,5049.27978515625,5055.7099609375,243867000
2024-05-02 18:30:00+00:00,5068.509765625,5068.509765625,5073.2099609375,5058.990234375,5059.35009765625,278523000
2024-05-02 19:30:00+00:00,5065.35986328125,5065.35986328125,5068.66015625,5054.18017578125,5068.47021484375,401987000
2024-05-03 13:30:00+00:00,5111.9501953125,5111.9501953125,5139.1201171875,5101.97021484375,5122.77978515625,0
2024-05-03 14:30:00+00:00,5112.2099609375,5112.2099609375,5118.66015625,5101.22021484375,5111.830078125,284651716
2024-05-03 15:30:00+00:00,5123.6298828125,5123.6298828125,5125.68017578125,5112.14990234375,5112.14990234375,210652772
2024-05-03 16:30:00+00:00,5126.169921875,5126.169921875,5129.5,5119.509765625,5123.6298828125,182787000
2024-05-03 17:30:00+00:00,5132.7099609375,5132.7099609375,5134.490234375,5122.27001953125,5126.18994140625,199656000
2024-05-03 18:30:00+00:00,5131.64990234375,5131.64990234375,5134.6201171875,5127.77978515625,5132.64990234375,230383000
2024-05-03 19:30:00+00:00,5127.77001953125,5127.77001953125,5132.4599609375,5126.18994140625,5131.58984375,364383000
2024-05-06 13:30:00+00:00,5158.9501953125,5158.9501953125,5160.6201171875,5142.419921875,5142.419921875,0
2024-05-06 14:30:00+00:00,5155.7900390625,5155.7900390625,5161.43994140625,5153.580078125,5157.06005859375,251307298
2024-05-06 15:30:00+00:00,5156.14013671875,5156.14013671875,5159.93994140625,5152.240234375,5155.830078125,197793447
2024-05-06 16:30:00+00:00,5160.91015625,5160.91015625,5164.10009765625,5155.7900390625,5156.14990234375,193791653
2024-05-06 17:30:00+00:00,5170.259765625,5170.259765625,5171.66015625,5160.2099609375,5160.759765625,186795000
2024-05-06 18:30:00+00:00,5166.2900390625,5166.2900390625,5170.8701171875,5164.1201171875,5170.25,225792000
2024-05-06 19:30:00+00:00,5180.7001953125,5180.7001953125,5180.85009765625,5164.47998046875,5166.2900390625,360231000
2024-05-07 13:30:00+00:00,5187.10009765625,5187.10009765625,5193.85009765625,5184.10986328125,5187.2001953125,0
2024-05-07 14:30:00+00:00,5194.64990234375,5194.64990234375,5196.7998046875,5186.66015625,5187.14990234375,261185223
2024-05-07 15:30:00+00:00,5196.7001953125,5196.7001953125,5197.5,5192.0498046875,5194.47021484375,201895045
2024-05-07 16:30:00+00:00,5198.75,5198.75,5199.41015625,5191.1201171875,5196.81005859375,176688206
2024-05-07 17:30:00+00:00,5182.8701171875,5182.8701171875,5200.22998046875,5181.77001953125,5198.740234375,187685000
2024-05-07 18:30:00+00:00,5186.0,5186.0,5187.14990234375,5178.9599609375,5182.85009765625,238129000
2024-05-07 19:30:00+00:00,5187.52001953125,5187.52001953125,5192.83984375,5184.31005859375,5185.89990234375,359343000
2024-05-08 13:30:00+00:00,5184.31982421875,5184.31982421875,5185.6201171875,5165.85986328125,5168.97998046875,0
2024-05-08 14:30:00+00:00,5185.169921875,5185.169921875,5191.9501953125,5181.66015625,5184.22998046875,250232570
2024-05-08 15:30:00+00:00,5182.7001953125,5182.7001953125,5186.81005859375,5181.0400390625,5185.18017578125,200440067
2024-05-08 16:30:00+00:00,5177.77978515625,5177.77978515625,5183.77001953125,5176.6298828125,5182.72998046875,171007935
2024-05-08 17:30:00+00:00,5187.22021484375,5187.22021484375,5188.6201171875,5177.10009765625,5177.759765625,174755000
2024-05-08 18:30:00+00:00,5187.7099609375,5187.7099609375,5189.0498046875,5181.02001953125,5187.240234375,211779000
2024-05-08 19:30:00+00:00,5187.60986328125,5187.60986328125,5191.25,5187.2900390625,5187.7001953125,321304000
2024-05-09 13:30:00+00:00,5194.35986328125,5194.35986328125,5197.14990234375,5180.41015625,5189.02978515625,0
2024-05-09 14:30:00+00:00,5206.91015625,5206.91015625,5208.72998046875,5194.35009765625,5194.35009765625,228829391
2024-05-09 15:30:00+00:00,5201.93017578125,5201.93017578125,5208.08984375,5197.5400390625,5206.9599609375,174064242
2024-05-09 16:30:00+00:00,5208.52001953125,5208.52001953125,5209.77978515625,5199.259765625,5201.8701171875,158137370
2024-05-09 17:30:00+00:00,5208.47998046875,5208.47998046875,5209.43017578125,5203.3701171875,5208.5498046875,161854487
2024-05-09 18:30:00+00:00,5210.3701171875,5210.3701171875,5213.990234375,5207.41015625,5208.41015625,200393000
