Date,Adj Close,Close,High,Low,Open,Volume
2024-09-30 09:30:00+00:00,231.5399932861328,231.5399932861328,232.34120178222656,230.94000244140625,231.0,7113322
2024-09-30 09:45:00+00:00,230.9250030517578,230.9250030517578,231.89999389648438,230.72000122070312,231.55499267578125,1796420
2024-09-30 10:00:00+00:00,230.6320037841797,230.6320037841797,231.3300018310547,230.5399932861328,230.9250030517578,1368732
2024-09-30 10:15:00+00:00,230.97999572753906,230.97999572753906,231.0,230.30999755859375,230.63999938964844,1509043
2024-09-30 10:30:00+00:00,231.09010314941406,231.09010314941406,231.5,230.75,230.97000122070312,1217156
2024-09-30 10:45:00+00:00,231.61000061035156,231.61000061035156,231.75999450683594,231.10009765625,231.1199951171875,1028511
2024-09-30 11:00:00+00:00,231.7899932861328,231.7899932861328,231.91000366210938,231.3800048828125,231.5449981689453,1132697
2024-09-30 11:15:00+00:00,231.89999389648438,231.89999389648438,232.04989624023438,231.52000427246094,231.7949981689453,1210930
2024-09-30 11:30:00+00:00,232.0500030517578,232.0500030517578,232.17990112304688,231.8300018310547,232.02000427246094,1105086
2024-09-30 11:45:00+00:00,232.25,232.25,232.42999267578125,231.94000244140625,232.0500030517578,974518
2024-09-30 12:00:00+00:00,232.3300018310547,232.3300018310547,232.52000427246094,232.13999938964844,232.25,1079754
2024-09-30 12:15:00+00:00,232.1199951171875,232.1199951171875,232.53829956054688,232.0800018310547,232.35000610351562,788579
2024-09-30 12:30:00+00:00,232.11000061035156,232.11000061035156,232.19309997558594,231.82000732421875,232.1199951171875,679135
2024-09-30 12:45:00+00:00,231.7877960205078,231.7877960205078,232.1999969482422,231.74000549316406,232.10000610351562,540999
2024-09-30 13:00:00+00:00,231.4550018310547,231.4550018310547,232.03990173339844,231.38999938964844,231.77999877929688,734586
2024-09-30 13:15:00+00:00,231.64500427246094,231.64500427246094,231.9600067138672,231.30999755859375,231.4550018310547,546046
2024-09-30 13:30:00+00:00,231.5,231.5,231.80999755859375,231.32029724121094,231.64999389648438,602573
2024-09-30 13:45:00+00:00,231.83999633789062,231.83999633789062,232.0,231.42999267578125,231.5,667026
2024-09-30 14:00:00+00:00,231.50999450683594,231.50999450683594,231.889892578125,231.44320678710938,231.8249969482422,622335
2024-09-30 14:15:00+00:00,231.00999450683594,231.00999450683594,231.55560302734375,230.5500030517578,231.5,1213420
2024-09-30 14:30:00+00:00,231.8000946044922,231.8000946044922,231.80999755859375,230.77639770507812,231.0,920481
2024-09-30 14:45:00+00:00,231.75160217285156,231.75160217285156,231.91000366210938,231.57000732421875,231.82000732421875,666451
2024-09-30 15:00:00+00:00,231.4149932861328,231.4149932861328,231.8300018310547,231.32000732421875,231.72500610351562,917312
2024-09-30 15:15:00+00:00,231.22000122070312,231.22000122070312,231.4799041748047,231.0399932861328,231.4149932861328,881586
2024-09-30 15:30:00+00:00,231.38999938964844,231.38999938964844,231.42999267578125,231.11000061035156,231.2050018310547,1132873
2024-09-30 15:45:00+00:00,233.0,233.0,233.0,231.32009887695312,231.38999938964844,7945125
2024-10-01 09:30:00+00:00,226.58999633789062,226.58999633789062,228.77000427246094,226.30999755859375,228.5,9343705
2024-10-01 09:45:00+00:00,226.125,226.125,226.90899658203125,225.6199951171875,226.80999755859375,3862802
2024-10-01 10:00:00+00:00,225.3699951171875,225.3699951171875,226.2899932861328,225.1699981689453,226.11480712890625,3142516
2024-10-01 10:15:00+00:00,224.9600067138672,224.9600067138672,225.3699951171875,224.66000366210938,225.3699951171875,2436836
2024-10-01 10:30:00+00:00,225.2100067138672,225.2100067138672,225.47000122070312,224.5399932861328,224.6999969482422,1944924
2024-10-01 10:45:00+00:00,225.32000732421875,225.32000732421875,225.3800048828125,224.86000061035156,225.23500061035156,1386229
2024-10-01 11:00:00+00:00,224.7899932861328,224.7899932861328,225.1407928466797,224.52000427246094,225.1407928466797,1492250
2024-10-01 11:15:00+00:00,225.47500610351562,225.47500610351562,225.5,224.681396484375,224.78500366210938,2415147
2024-10-01 11:30:00+00:00,225.69009399414062,225.69009399414062,225.94000244140625,225.0500030517578,225.47000122070312,1411769
2024-10-01 11:45:00+00:00,225.22000122070312,225.22000122070312,225.77000427246094,225.2100067138672,225.69000244140625,1007891
2024-10-01 12:00:00+00:00,225.2899932861328,225.2899932861328,225.82000732421875,225.0749969482422,225.2100067138672,973271
2024-10-01 12:15:00+00:00,225.31300354003906,225.31300354003906,225.65139770507812,225.2050018310547,225.30999755859375,1843331
2024-10-01 12:30:00+00:00,224.5189971923828,224.5189971923828,225.39500427246094,224.42999267578125,225.3000030517578,1270330
2024-10-01 12:45:00+00:00,224.75,224.75,225.0,224.26780700683594,224.5395050048828,1106685
2024-10-01 13:00:00+00:00,224.22999572753906,224.22999572753906,224.77000427246094,224.2100067138672,224.75999450683594,901762
